no,pk,add1,add2,lon,lat,sgg_code,bjd_code,total_area
22822,11530-100263887,서울특별시 구로구 항동 블록 항동지구4-1지구 근린생활용지블록,서울특별시 구로구 연동로 197,126.8236747,37.4819871,11530,11200,3298.35
22823,11530-100262607,서울특별시 구로구 항동 블록 항동지구근린생활용지지구 2블록 4로트,서울특별시 구로구 서해안로 2108,126.8395931,37.4911149,11530,11200,3686.42
22824,11530-100259147,서울특별시 구로구 항동 블록 항동지구단독주택용지지구 4블록 2로트,서울특별시 구로구 연동로11길 28,126.8236747,37.4819871,11530,11200,396.11
22825,11530-100255521,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,912.5439
22826,11530-100255265,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,8915.7489
22827,11530-100255518,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,1493.5186
22828,11530-100255516,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,371.6958
22829,11530-100255519,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,139.7562
22830,11530-100255515,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,24.1177
22831,11530-100255143,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,8720.962
22832,11530-100255520,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,23544.5267
22833,11530-100255255,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,423.8014
22834,11530-100255342,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,11199.1575
22835,11530-100255210,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,6494.1466
22836,11530-100255438,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,8915.7489
22837,11530-100255517,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,295.9929
22838,11530-100255068,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,8503.8828
22839,11530-100255243,서울특별시 구로구 항동 블록 항동지구지구 1블록블록,서울특별시 구로구 연동로 233,126.8228127,37.4813445,11530,11200,488.3681
22840,11530-100253562,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,7887.6478
22841,11530-100253638,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,7978.4802
22842,11530-100254094,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,1017.8844
22843,11530-100254091,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,49.0793
22844,11530-100253985,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,668.5497
22845,11530-100253845,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,6261.3312
22846,11530-100254095,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,26094.1476
22847,11530-100253504,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,7082.9482
22848,11530-100254092,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,341.5337
22849,11530-100254088,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,19.3276
22850,11530-100254000,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,9380.8281
22851,11530-100253780,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,6804.9215
22852,11530-100253715,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,6804.8299
22853,11530-100254090,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,640.0437
22854,11530-100254087,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,33.1296
22855,11530-100253905,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,8753.6643
22856,11530-100254086,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,225.1273
22857,11530-100254093,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,215.4102
22858,11530-100253428,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,9318.4395
22859,11530-100254089,서울특별시 구로구 항동 블록 항동지구지구 5블록블록,서울특별시 구로구 항동로 42,126.8253565,37.4778919,11530,11200,188.275
22860,11530-100256857,서울특별시 구로구 항동 블록 항동지구지구 7블록블록,서울특별시 구로구 부광로 96-16,126.8147806,37.4812092,11530,11200,894.0844
22861,11530-100256495,서울특별시 구로구 항동 블록 항동지구지구 7블록블록,서울특별시 구로구 부광로 96-16,126.8147806,37.4812092,11530,11200,427.34
22862,11530-100256856,서울특별시 구로구 항동 블록 항동지구지구 7블록블록,서울특별시 구로구 부광로 96-16,126.8147806,37.4812092,11530,11200,27.562
22863,11530-100256772,서울특별시 구로구 항동 블록 항동지구지구 7블록블록,서울특별시 구로구 부광로 96-16,126.8147806,37.4812092,11530,11200,8901.9136
22864,11530-100256855,서울특별시 구로구 항동 블록 항동지구지구 7블록블록,서울특별시 구로구 부광로 96-16,126.8147806,37.4812092,11530,11200,13871.5376
22865,11530-100256591,서울특별시 구로구 항동 블록 항동지구지구 7블록블록,서울특별시 구로구 부광로 96-16,126.8147806,37.4812092,11530,11200,9986.6727
22866,11530-100256505,서울특별시 구로구 항동 블록 항동지구지구 7블록블록,서울특별시 구로구 부광로 96-16,126.8147806,37.4812092,11530,11200,9289.2459
22867,11530-100256854,서울특별시 구로구 항동 블록 항동지구지구 7블록블록,서울특별시 구로구 부광로 96-16,126.8147806,37.4812092,11530,11200,241.52
22868,11530-100256675,서울특별시 구로구 항동 블록 항동지구지구 7블록블록,서울특별시 구로구 부광로 96-16,126.8147806,37.4812092,11530,11200,10617.3136
22869,11530-3710,서울특별시 구로구 항동 산 1번지,,126.8219514,37.48484809,11530,11200,23.14
22870,11530-3709,서울특별시 구로구 항동 산 1번지,,126.8219514,37.48484809,11530,11200,23.14
